1.066440105,22.16630363,-0.007616763,5.474064827,-0.447764993,188.8125305,0.17578125
1.066499352,22.16348457,-0.007495061,5.473960876,-0.449481606,188.8087158,0.17578125
1.066455364,22.16184998,-0.007373361,5.473856926,-0.45119822,188.8049164,0.17578125
1.066411495,22.16021347,-0.00725166,5.473752975,-0.452914834,188.8011017,0.17578125
1.066367507,22.15857887,-0.007365386,5.474093437,-0.446922779,188.7906952,0.17578125
1.067666769,22.16294861,-0.007479112,5.474434376,-0.440930724,188.7802734,0.17578125
1.06896615,22.16732025,-0.007592838,5.474774837,-0.434938669,188.7698669,0.1171875
1.070265412,22.17168999,-0.007593886,5.474018574,-0.435324907,188.7687988,0.05859375
1.070307255,22.17649269,-0.007594934,5.47326231,-0.435711145,188.7677155,0
1.070349216,22.1812973,-0.007595982,5.472506046,-0.436097383,188.7666473,0
1.070391059,22.18610001,-0.007623894,5.471822739,-0.441976786,188.7606812,0
1.068813086,22.18831253,-0.007651806,5.471139908,-0.447856188,188.754715,0
1.067235112,22.19052696,-0.007679718,5.4704566,-0.45373559,188.7487488,0
1.065657139,22.19273949,-0.007599663,5.473174572,-0.44723928,188.7472687,0
1.06587708,22.19479752,-0.007519608,5.475893021,-0.44074297,188.7458038,0
1.066096902,22.19685555,-0.007439553,5.478610992,-0.434246659,188.7443237,0
1.066316843,22.19891357,-0.007466306,5.476753235,-0.432572961,188.7344818,0
1.066311836,22.1971302,-0.007493059,5.474895954,-0.430899262,188.7246552,0
1.066306949,22.19534874,-0.007519812,5.473038197,-0.429225564,188.7148132,0
1.066301942,22.19356537,-0.007458544,5.473089218,-0.435984731,188.7202454,0
1.066232324,22.19527817,-0.007397276,5.473140717,-0.442743897,188.7256622,0
1.066162705,22.19699287,-0.007336008,5.473191738,-0.449503064,188.7310944,0
1.066093087,22.19870567,-0.007405677,5.473780632,-0.443682671,188.7292633,0
1.066184163,22.19229126,-0.007475346,5.474369526,-0.437862277,188.7274475,0
1.06627512,22.18587494,-0.007545015,5.47495842,-0.432041883,188.7256165,0
1.066366196,22.17946053,-0.007482171,5.474821091,-0.431618094,188.7106781,0
1.066314101,22.17694092,-0.007419327,5.474683285,-0.431194305,188.6957397,0
1.066262126,22.1744194,-0.007356483,5.474545956,-0.430770516,188.6808014,0
1.066210032,22.1718998,-0.007329201,5.476006031,-0.439809561,188.6828156,0
1.065895557,22.16983604,-0.00730192,5.47746563,-0.448848605,188.684845,0
1.065580964,22.16777229,-0.007274638,5.478925705,-0.45788765,188.6868591,0
1.06526649,22.16570854,-0.007250714,5.478607655,-0.459877849,188.6963654,0
1.06557107,22.16512108,-0.007226789,5.478289127,-0.461868048,188.7058868,0
1.065875649,22.16453552,-0.007202865,5.477971077,-0.463858247,188.7153931,0
1.066180229,22.16394806,-0.007212203,5.477433205,-0.457576513,188.7120209,0
1.066147089,22.16638184,-0.007221541,5.476895332,-0.45129478,188.7086487,0
1.066114068,22.16881371,-0.007230879,5.47635746,-0.445013046,188.7052765,0
1.066080928,22.17124748,-0.00720318,5.475373268,-0.44534564,188.6994934,0
1.066119909,22.1688633,-0.007175482,5.474389553,-0.445678234,188.6936951,0
1.066158891,22.1664772,-0.007147783,5.473405361,-0.446010828,188.687912,0
1.066197872,22.16409302,-0.007222589,5.47273016,-0.447427034,188.672699,0
1.067596555,22.16429329,-0.007297396,5.472055435,-0.448843241,188.6574707,0
1.068995237,22.16449356,-0.007372202,5.471380234,-0.450259447,188.6422577,0
1.07039392,22.16469383,-0.007348916,5.47047472,-0.45235157,188.649826,0
1.070595503,22.16928482,-0.007325632,5.469568729,-0.454443693,188.6574097,0
1.070797205,22.17387581,-0.007302346,5.468663216,-0.456535816,188.664978,0
1.070998788,22.1784668,-0.007475031,5.467737675,-0.455173254,188.6709442,0
1.07068181,22.18076897,-0.007647716,5.466812134,-0.453810692,188.6769257,0
1.070364833,22.18307114,-0.007820401,5.465886593,-0.45244813,188.6828918,0
1.070047855,22.18537331,-0.007748534,5.468113422,-0.445629954,188.6881104,0
1.070285082,22.18557167,-0.007676667,5.470340252,-0.438811779,188.6933289,0
1.070522308,22.18577194,-0.0076048,5.472567081,-0.431993604,188.6985474,0
1.070759535,22.18597031,-0.00754101,5.469406605,-0.430657864,188.6967773,0
1.070692897,22.18582726,-0.007477221,5.466246605,-0.429322124,188.6950226,0
1.07062614,22.18568611,-0.007413431,5.463086128,-0.427986383,188.6932526,0
1.070559502,22.18554306,-0.007403044,5.46167469,-0.434965491,188.689621,0
1.070494175,22.18739319,-0.007392659,5.460263729,-0.441944599,188.6859894,0
1.070428729,22.18924522,-0.007382273,5.458852291,-0.448923707,188.6823578,0
1.070363402,22.19109535,-0.007434416,5.460794449,-0.445479751,188.6761322,0
1.070460916,22.19175148,-0.007486559,5.46273613,-0.442035794,188.6699219,0
1.070558548,22.19240761,-0.007538701,5.464678288,-0.438591838,188.6636963,0
1.070656061,22.19306374,-0.007499569,5.464630604,-0.439648628,188.6772461,0
1.070383668,22.19282341,-0.007460436,5.464583397,-0.440705419,188.6907959,0
1.070111275,22.19258499,-0.007421304,5.464535713,-0.441762209,188.7043457,0
1.069838881,22.19234467,-0.007347341,5.46572876,-0.450028777,188.7101898,0
1.068540215,22.18513107,-0.007273377,5.466921329,-0.458295345,188.7160187,0
1.067241669,22.17791748,-0.007199415,5.468114376,-0.466561913,188.7218628,0
1.065943003,22.17070389,-0.007445125,5.466915607,-0.452587605,188.7202911,0
1.065895438,22.16640854,-0.007690836,5.465717316,-0.438613296,188.7187042,0
